Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Forensic,24-06-2022,Hindi,Vikrant Massey,Radhika Apte,Rachita Arora,Little girls begin to disappear and their bodies are found soon after in the town of Mussoorie. Police officer Megha and forensic officer Johnny join hands to nab the killer.,4.5,0.8177
Thar,06-05-2022,Hindi,Anil Kapoor,Fatima Sana Shaikh,Ajay Jayanthi,A mysterious stranger arrives in a village situated in the Thar desert and crosses paths with a veteran cop investigating a case of brutal killings.,5.9,1.0268
Jaadugar,15-07-2022,Hindi,Jitendra Kumar,Arushi Sharma,Nilotpal Bora,A small-time magician with zero interest in football must lead his local team to the finals of a tournament if he wishes to marry the love of his life.,6.4,0.7212
JugJugg Jeeyo,24-06-2022,Hindi,Anil Kapoor,Neetu Singh,Tanishk Bagchi,"A marriage. A re-marriage. A pending divorce. It's been five years since Kukoo and Nainaa got married after knowing each other practically all their lives, and now they need to break it to their family that they want a divorce. Kukoo's parents, Bheem and Geeta, a couple that everyone looks up to, have no plans of making Kukoo and Naina's lives easier. They have their own plans and set of surprises in store for the young couple; all this in the middle of Kukoo's sister's wedding.",6,1.0987
Love Hostel,25-02-2022,Hindi,Vikrant Massey,Sanya Malhotra,Clinton Cerejo,"Set against the pulsating backdrop of rustic North India, Love Hostel traces the volatile journey of star-crossed lovers, being hunted by a ruthless mercenary on the orders of the area's MLA, who also happens to be the girl's grandmother.",5,0.9023
Sanwri - Love Beyond Gender,01-06-2022,Hindi,,,Abhay Sopori,"Bhanwar, a simpleton young man in the rural Rajasthan wants a bride for him but gets duped. Instead of a woman, he is married off to a transgender person – Sanwri.  Having no resort Bhanwar and his uncle decide to keep Sanwri for their household work but fearing the social ostracization they also try to keep her actual identity a secret. Bhanwar and Sanwri eventually fall in love and fight to survive as a couple in a conservative, oppressive society where marriages are meant to take place only between a man and a woman, and traditional norms are more important than humanity.",10,0.7406
My Hate Letter To Cycles and/or Self harm,22-07-2022,Hindi,Jaivardhan Lakhera,,Anirudh Sharma,"Shaurya after being fed up with his environment, comes together with his crew to point out the elephant in the room. After suffering in a dysfunctional family for most of his life and realising its visceral impact on his mother (Madhu), he convinces her to act in a media project and tries to raise questions by masking the activity as an “actor’s exercise”. He creates a facade to heal the damage his family has faced due to the influence of societal norms and patriarchy in tandem. Shaurya’s father Naval lurks around to keep surveillance and that’s exactly what he's been set up for. Vandit & Shaurya ask Madhu to perform activities to create physical discomfort whenever she adheres to societal norms. The nature of this activity is questioned by the parents, especially Naval, as most of the questions point fingers at him. Due to this, his true character is brought to the forefront. Consequently, a confrontation breaks out and it leads to an uncanny incident.",8,0.6996
Kacchey Limbu,11-09-2022,Hindi,Mahesh Thakur,Radhikka Madan,Anshul Takkar,"In Mumbai, a pair of siblings find themselves on competing cricket teams as they struggle to balance familial loyalty with the pursuit of their passions.",5.5,0.7676
Kaun Pravin Tambe?,01-04-2022,Hindi,Shreyas Talpade,Anjali Patil,Anurag Saikia,Mumbai-born leg-spinner Pravin Tambe made his debut in professional cricket at the age of 41 in the IPL for Rajasthan Royals in 2013 not having played any international or even first-class cricket before that. The story traces the extraordinary journey of Tambe as he became the oldest debutant - at an age when most cricketers have retired or are on the verge of retirement - a modern-day fable of an underdog who fought against his destiny.,7.2,0.6736
Dangerous,08-04-2022,Hindi,Rajpal Yadav,Palak Singh,,"Two women, who have some had bad experiences with men, passionately fall in love with each other.",1,0.6536
Govinda Naam Mera,16-12-2022,Hindi,Vicky Kaushal,Bhumi Pednekar,John Stewart Eduri,"An abusive wife, a hot girlfriend and a court case, Govinda Waghmare is just not able to catch a break. The icing on top of that horrible cake - a murder.",5.3,0.871
Good Luck Jerry,29-07-2022,Hindi,Deepak Dobriyal,Janhvi Kapoor,Parag Chhabra,"In dire need of money, Jerry gets drawn into the dangerous world of drug trafficking. Things go awry when she decides to quit.",5.3,0.8374
Tara vs Bilal,28-10-2022,Hindi,Harshvardhan Rane,Sonia Rathee,Manan Bhardwaj,Sparks fly when vivacious yet sensitive Tara collides with a reclusive charmer Bilal in this slice of life story set in vibrant and diverse London.,4.6,1.6637
Jogi,16-09-2022,Hindi,Diljit Dosanjh,Amyra Dastur,Sameer Uddin,"Amid tension in 1980s India, three friends of different faiths unite in a noble yet dangerous effort to save hundreds in their town.",6.8,0.8586
Dhaakad,20-05-2022,Hindi,Arjun Rampal,Kangana Ranaut,Badshah,"Special Agent Agni is tasked to find information and eventually, eliminate Rudraveer, an international human trafficker and a coal mafioso. Things turn personal when Agni discovers a truth that connects her to Rudraveer.",4.4,0.7465
Plan A Plan B,30-09-2022,Hindi,Ritesh Deshmukh,Tamannaah Bhatia,Bann Chakraborty,"When an earnest matchmaker moves into an office next to a cynical divorce attorney, their bitter conflict is complicated by a growing attraction.",6.1,1.0774
Ek Anjaan Rishtey Ka Guilt 2,10-12-2022,Hindi,Mir Sarwar,Leena Jumani,,"A woman lives a dissatisfied life with her husband and daughter in Patnitop, a hill station. However, her life takes a turn when she begins an affair with her employer.",0,0.7426
Blurr,09-12-2022,Hindi,Gulshan Devaiah,Taapsee Pannu,Shivangi Bhayana,"With progressive blindness setting in, Gayatri has to find answers to her twin sister's unlikely death. As the lines of reality keep getting blurred, is she ready to look the truth in the eye?",3.7,0.7111
The Storyteller,08-10-2022,Hindi,Paresh Rawal,Tannishtha Chatterjee,Hriju Roy,"After decades of working in the printing industry in Kolkata in eastern India, Tarini has reached retirement age. He spends his days at home, having declined his son’s invitation to come to the United States. Then a friend shows him a help-wanted ad. Although he has never published a book, Tarini used to tell made-up stories to his friends in his youth, and the ad for a storyteller in Ahmedabad in western India piques his interest.",9.5,0.605
Rashtra Kavach Om,01-07-2022,Hindi,Aditya Roy Kapur,Sanjana Sanghi,Amandeep Singh Jolly,"Om, a special forces para commando officer, loses his memory while fighting enemies. After recovering from amnesia, Om is on a mission to save the nation from terrorists. As he fights the challenges the mission presents, he learns a shocking truth about his life.",5.364,0.5368
Ladki,15-07-2022,Hindi,Ravi Kale,Pooja Bhalekar,Ravi Shankar,"Heavily influenced by Bruce Lee’s wisdom and his martial art techniques, Pooja aspires to be like him. Will she be able to follow in his footsteps, or will she be forced to compromise her desire to lead a tranquil life like other girls?",7.5,0.9015
Janhit Mein Jaari,10-06-2022,Hindi,Anud Singh Dhaka,Nushrratt Bharuccha,Prini Siddhant Madhav,"A small-town girl from MP, Manokamna, gets a decent-paying job. But the work requires her to sell condoms. Will she be able to voice her beliefs while balancing her responsibilities and society?",6.1,0.9155
Toolsidas Junior,04-03-2022,Hindi,Sanjay Dutt,Sara Arjun,Daniel B George,"A young boy seeks to master the game of snooker to defend his father’s legacy after a humiliating loss. But first, he’ll need help from a hardened pro.",7.6,0.8522
Maja Ma,06-10-2022,Hindi,Gajraj Rao,Madhuri Dixit,Soumil Shringarpure,A rumour about an unassuming housewife threatens to disrupt her middle-class family's life on the eve of her son's engagement.,6.3,0.9187
Uunchai,11-11-2022,Hindi,Amitabh Bachchan,Neena Gupta,Amit Trivedi,"Amit, Om, Javed and Bhupen - a group of four friends - have come a long way in life. Bhupen had a lifelong dream of going to Mount Everest with his three friends but the idea is quashed immediately as soon as he expresses it to them during a get-together. However, Bhupen's sudden death leads the trio to leave their cozy Delhi lives and trek to Everest Base Camp as friendship was their only motivation.",6.1,1.039
Thai Massage,11-11-2022,Hindi,Gajraj Rao,Vibha Chibber,Anand Bhaskar,"A typical middle-class 70-year-old widower, Atmaram Dubey, who has been celibate for decades, realises he will probably never have sex. This awakening catapults him into an outrageous journey of self-discovery defying societal norms.",5.6,1.1098
Jhund,04-03-2022,Hindi,Amitabh Bachchan,Rinku Rajguru,Saket Kanetkar,A retired sports teacher transforms a bunch of teenage slum goons into disciplined football players against all odds.,6.6,0.6522
Sharmaji Namkeen,31-03-2022,Hindi,Rishi Kapoor,Juhi Chawla Mehta,Sneha Khanwalkar,"Late Rishi Kapoor in his swansong plays B. G. Sharma, a 58-year old middle-class widower living in West Delhi. After being laid off from the company he has worked for his entire life, Sharmaji struggles to deal with the beast called retirement. His struggle to stay relevant in front of his two sons finally ends when he rekindles his love for cooking through a kitty party. A bunch of merry women rekindle in Sharma, a passion for cooking and chutzpah in general, that help him find his true calling.",6.9,0.7849
India Lockdown,02-12-2022,Hindi,Prateik Babbar,Shweta Basu Prasad,Rohit Kulkarni,The Indian government announces a country-wide lockdown for 21 days due to the pandemic. India Lockdown encapsulates the story of four out of lakhs of individuals whose lives came to a standstill.,4.4,0.54
Judaa Hoke Bhi,15-07-2022,Hindi,Akshay Oberoi,Aindrita Ray,Puneet Dixit,"Aman Khanna, a once successful singer, is drowning his life into alcohol, despair and self- destruction after his 6 years old son died in a freak accident. Aman's wife, Meera who has an autobiographical bestseller to her credit is trying to cope with their financial burdens and Aman's lack of responsibility.",6,0.8725
Pariah,01-05-2022,Hindi,Tanmay Dhanania,,,"A new tenant in his home, the enigmatic Pankaj intrigues Rahul stirring within him a yearning he doesn't quite understand yet. But there's trouble brewing when Pankaj's caste becomes known to the family. Pankaj, at odds with his feelings for a guy that are twice tabooed, struggles to keep a roof over his head. Conflicted by his growing love for a man his family considers beneath them, Rahul must decide what truly matters – age old prejudices or the joy of first love.",5.5,0.2401
Hacker: Trust No One,08-02-2022,Hindi,,,Rusty Apper,Danny was set to be rich with his new crypto currency until he was caught hacking finding himself and his girlfriend on a hit list.,0,0.5547
Sherdil: The Pilibhit Saga,24-06-2022,Hindi,Pankaj Tripathi,Sayani Gupta,Shantanu Moitra,"Inspired by the real events that took place in the Pilibhit Tiger Reserve where people used to leave their elderly family members for tigers to prey on, and then claim compensation from the administration, it is a story of Gangaram, a patriarch of a farmer family entrenched in poverty because of three consecutive failed monsoons. He enters the forests to adopt the infamous Tiger practice to give up his life so that his family can have two square meals, however, what follows next is a series of unprecedented events.",5.5,1.4328
Manhoos,04-08-2022,Hindi,,,,"An emotional film on how much did an innocent single father suffer, when his daughter was sold to a brothel. Father spends his life searching for her.",0,0.4543
Mister Mummy,18-11-2022,Hindi,Ritesh Deshmukh,Genelia D'Souza,Rochak Kohli,"Amol, a cranky PT teacher and his wife Gugloo have opposing choices when it comes to children but destiny has something else planned for the childhood sweethearts.",5.2,0.8074
Tadka,04-11-2022,Hindi,Nana Patekar,Shriya Saran,Ilaiyaraaja,"A middle-aged Tukaram is passionate about food and archaeology but it’s a misplaced call from Madhura that adds the tadka to his life. While love simmers, Nicole and Sidharth’s story spices up too.",7,0.5509
Operation Romeo,22-04-2022,Hindi,Sharad Kelkar,Vedika Pinto,Advait Nemlekar,Aditya Sharma and Neha Kasliwal are in a relationship which finds itself challenged one night when they’re out on a date and get harassed in the dead of the night by two men posing as policemen. Will the night change the course of their relationship?,6.2,0.4707
Hurdang,08-04-2022,Hindi,Sunny Kaushal,Nushrratt Bharuccha,Ishaan Chhabra,"In the 1990s' Allahabad, a brash college student gets drawn into an uproar surrounding a critical bill that will affect India's education system.",5,0.6295
Why I Killed Gandhi,30-01-2022,Hindi,Mahatma Gandhi,,,Indian freedom fighter Gandhiji was killed by Nathuram Godse. But what made Nathuram Godse to take this extreme step?,1,0.3448
#Homecoming,17-02-2022,Hindi,Hussain Dalal,Sayani Gupta,,"A group of ""friends"" and ""misfits"", who had formed a popular yet short-lived youth theatre group, reunite for the first time after seven years on an eventful Durga Pujo night at their old rehearsal space, a bungalow which is about to be converted into Kolkata's first five-star heritage hotel by the Ganges.",5,0.4113
Jungle Cry,20-05-2022,Hindi,Abhay Deol,Sherry Baines,Rohit Kulkarni,"12 boys from Kalinga Institute with no clue about rugby, trained hard to master this beautiful sport. Not only that, within just 4 months, they became the roaring The Jungle Cats of India and went on to win the 2007 Under-14 Rugby World Cup.",8.3,0.6895
Mere Desh Ki Dharti,06-05-2022,Hindi,Divyendu Sharma,Anupriya Goenka,Vikram Montrose,Encompasses the journey of two engineering friends who go on a new adventure in the farming industry.,7.1,0.5302
Naam Tha Kanhaiyalal,29-11-2022,Hindi,Amitabh Bachchan,,,"A very spellbinding story about the reel and real life of great old thespian Kanhaiyalal and his bygone era when Indian Cinema was at a nascent stage. The story tells about his inspiring journey from a confused, gullible youth to a mesmerizingly spontaneous actor. It also unfurls the turbulent phases of Kanhaiyalal's life where there is excessive alcoholism and the mysterious death of his son.",0,0.5984
Middle Class Love,16-09-2022,Hindi,Prit Kamani,Eisha Singh,Himesh Reshammiya,"A young college boy is frustrated being in middle-class family setup and finds love the ideal way to get out of it. However, the path to getting rid of the middle-class thinking and probing parents wasn't so easy as it seemed initially, especially when he thought love would save him.",4.6,0.4042
Incognito,29-09-2022,Hindi,,,,A young girl at risk of being trafficked finds an unlikely ally in a peeping tom.,0,0.442
The Magnetic Fighters,01-11-2022,Hindi,Silvio Simac,,,Plot details under wraps.,0,0.426
Biscut,07-02-2022,Hindi,Chittaranjan Tripathy,,Gaurav Chatterji,Biscut is a powerful film on the state of politics in Uttar Pradesh and offers a gritty and hard-hitting take on the treatment of the backward classes and their never-ending exploitation in the caste-dominated political landscape of Uttar Pradesh.,0,0.4
L.A.C.,15-12-2022,Hindi,Rahul Roy,,Nitin Kumar Gupta,"When their commanding officer is killed by the invading forces in a border standoff, two Indian soldiers must cross the Line of Actual Control unarmed, in order to save their battalion.",0,0.329
Zakir Khan: Tathastu,01-12-2022,Hindi,Zakir Khan,,Karan Malhotra,"Tathastu starts off with a recap of moments from Zakir's life. Starting from his early school days, the performance is a ride where the audience gets a peek at the family he was born in, the characters he grew closest to and his young years bloated with aspirations of becoming an RJ. He goes onto share a few personal learnings on stage as he tries to make sense of his journey thus far.",8.8,0.6483
Mlechha,24-08-2022,Hindi,Prasad Vasant,,,"Set in pandemic world, where humans and humanity are on verge of extinction. With growing cannibalism, will he survive?",10,0.3856
Rani Rani Rani,24-07-2022,Hindi,Alexx O'Nell,Tannishtha Chatterjee,,"A caretaker is trapped in a time loop with her husband on one hand, and his brother and ruthless sister-in-law on the other.",0,0.4915
Jahaan Chaar Yaar,16-09-2022,Hindi,Girish Kulkarni,Swara Bhasker,Anand Raj Anand,"Four dedicated housewives - Shivangi, Mansi, Neha, and Sakhina, whose lives revolve only around their husband and family, decide to escape the suffocating routine life by traveling to Goa for a few days to live life on their terms. They have no idea that their vacation will lead to a series of life-changing events.",0,0.3702
Nazar Andaaz,07-10-2022,Hindi,Kumud Mishra,Divya Dutta,Vishal Mishra,"Sudhir, blind by birth, lives alone with his housemaid Bhavani. While Bhavani is out, he takes in Ali to help around the house. Both Bhavani and Ali grow envious of each other. Nazar Andaaz is a comedic yet heartfelt story of these three.",4,0.2915
Taking the Horse to Eat Jalebis,10-06-2022,Hindi,Raghubir Yadav,,,"Fusing documentary-realism with magic-realism, and true and fictionalised stories  with poetry and dreams, Ghode Ko Jalebi Khilane Le Ja Riya Hoon is a love letter  to the syncretic culture of Old Delhi, to its history which is slowly losing itself amid  concrete and smog",0,0.2996
Ittu Si Baat,17-06-2022,Hindi,Neeraj Sood,Gayatri Bhardwaj,Vishal Mishra,"The film is set in the small town of Chunar, near Varanasi. Ittu Si Baat is a slice-of-life story of an up-and-coming cricketer who falls in love with his childhood friend. ""A modern take on first love, it's a sweet small-town love story loaded with teenage innocence comprising a talented and versatile star cast. The movie will take the audience on the journey of Bittu, who learns about the aspirations of his childhood crush Sapna and the extent to which he goes to fulfill her dreams.",3,0.8133
Kapil Sharma: I'm Not Done Yet,28-01-2022,Hindi,Kapil Sharma,,,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out — with a heavy glug of humor.",6.3,0.8912
Kiss,07-05-2022,Hindi,Adarsh Gourav,,,"At a preview theatre, a young filmmaker waits in the hope of getting his new sci-fi drama certified with ‘no cuts’ by the conservative men of the Indian Censor Board.  The board finds a kissing scene in the film beyond the duration stipulated by official, orthodox rules. The filmmaker and board members argue, but when they enter the movie theatre to review the film, the laws of physics begin to disintegrate, sending these men into a world of chaos.",2.5,0.3173
A Cheat Day,15-12-2022,Hindi,Rajeev Siddhartha,Eisha Chopra,,"An interesting take on the modern-day concept of commitment, the short film revolves around a chance meeting between two strangers at a bar and their testy with ebbs and flows between flirtatious and moralistic conversation.",0,0.3558
36 Farmhouse,21-01-2022,Hindi,Vijay Raaz,Barkha Singh,Subhash Ghai,"A father and son duo enter a farmhouse with ulterior motives. However, they soon learn of a bigger plot brewing within the farmhouse orchestrated by their rich masters.",7,0.609
Jahaan,17-03-2022,Hindi,Avinash Tiwary,Mrunal Thakur,,"The film is about a young married couple, Ghazal and Inder, who are head over heels in love with each other. But things get quite disturbing when an estate broker tries to find a new tenant for the house, they are emotionally attached to. Ghazal and Inder seem to have no intention to let go of the house",0,0.3877
Maarrich,09-12-2022,Hindi,Tusshar Kapoor,Anita Hassanandani Reddy,Vishal Mishra,"2 brutal murders, 6 suspects and one fearless cop - Rajiv Dixit, a sharp-witted Mumbai police officer , is on a mission to track down the unidentified killer behind these murders.",10,0.3435
Dear Molly,01-06-2022,Hindi,Fernando Lucumí Carabalí,Mrinmayee Godbole,Shailendra Barve,A wonderfully poignant story based on a father-daughter relationship. The film explores the journey of a daughter in search of her father in Sweden. The protagonist Molly had last seen her father when she was five years old.,2,0.2996
Rocket Boys,04-02-2022,Hindi,Jim Sarbh,Regina Cassandra,,"Spanning three crucial decades (1940-60s) in the history of India, the story chronicles the life of three great men responsible for launching India's space and nuclear programs respectively: Dr. Homi J. Bhabha, the architect of India's Nuclear Programme, Dr. Vikram Sarabhai, universally acknowledged as the Father of the Indian Space Programme and Dr. A.P.J. Abdul Kalam, the pioneer of modern Indian aerospace and nuclear technology. The season traces the journey of Bhabha and Sarabhai coming to terms with the challenges facing a young, independent nation and their friendship, sacrifice and determination.",0,0.7416
Amriki Pandit,31-12-2022,Hindi,R. Madhavan,Manju Warrier,,,0,0.301
Khalli Balli,16-09-2022,Hindi,Dharmendra,Madhoo,,"A model and wannabe Bollywood actress, Sanjana, experiences bizarre supernatural events that make her boyfriend, Rohit, mistrust her. To get things back on track, they go to Lucknow on holiday, where things turn more dangerous.",0,0.5444
Raja Bro,17-12-2022,Hindi,,,,"A sensitive heart-warming story of an Indian transman's acceptance, by himself and his family. Merlin, born as a girl, felt right from his childhood that he was trapped in the wrong gender.",1,0.2442
Dahini - The Witch,21-11-2022,Hindi,J. D. Chakravarthi,Tannishtha Chatterjee,George Joseph,,0,0.2771
Aye Zindagi,14-10-2022,Hindi,Satyajeet Dubey,Revathi,Surel Ingle,"Aye Zindagi follows the journey of a 28-year-old liver cirrhosis patient Vinay Chawla whose unlikely bond with a hospital grief counsellor Revathi, rekindles his hope and faith in life and makes him believe in the power of humanity",0,0.3659
Aakash Mehta: Life Right Now,31-10-2022,Hindi,Aakash Mehta,,,The special is about life in the world right now. I hope you enjoy it and please please share it if you like it.,0,0.2382
Jaspreet Singh: Koi Load Nahi,29-03-2022,Hindi,,,,"Jaspreet Singh takes on ""mundane"" topics like the ever-growing motivation market, godmen, serious parenting to the ""tough"" bouncers like his door bell, the salad he made and the absurdity of the teenage. His first comedy special is a perfect amalgamation of his niche observations, signature laid back attitude with quick paced punchlines.",5.7,0.2423
Kahani Rubberband Ki,14-10-2022,Hindi,Manish Raisinghani,Avika Gor,Anup Bhat,"Kahani Rubberband Ki is an upcoming Hindi-language feature film produced and directed by Sarika Sanjot featuring Avika Gor, Pratik Gandhi, and Manish Raisinghan in lead roles.",7,0.3026
The Conversion,06-05-2022,Hindi,Ravi Bhatia,Vibha Chibber,,"A Movie that explores the sensitive topic of religious conversion, this movie is a captivating drama depicting girl's dilemma of what happens in an inter-faith marriage that results in religious conversion.",0,0.2617
Odd Couple,15-07-2022,Hindi,Vijay Raaz,Suchitra Krishnamoorthi,Jay Rajesh Arya,A clerical error at the marriage registrar’s office leads to an unexpected twist in the life of four people. Will the two couples manage to come out of this complex relationship mess emotionally unscathed?,8,0.3129
Love in Ukraine,27-05-2022,Hindi,,,Shadab Akhtar,"When an Indian student falls in love with a Ukrainian girl who has been promised to be married to a Mafia family, their innocent one-night stand turns into an epic chase of mayhem and retribution.",0,0.2338
Baj Gai Seeti,08-10-2022,Hindi,Manu Rishi Chadha,,Utsav Nanda,"Mahinder and Kallu are on the roll one last time, what happens when they are compelled to offer refuge to three students while the cops are on lookout.",0,0.241
Ardh,10-06-2022,Hindi,Rajpal Yadav,,,"Shiva struggles to become a mainstream actor in Mumbai despite being a theatre actor. With the help of his wife Madhu, he disguises himself as a transgender and begs for money to survive.",4.5,0.2145
Rowdy,30-12-2022,Hindi,Sayaji Shinde,,Rajkumar R. Pandey,'Rowdy Rocky' is the story of a son who supports his mother fighting against the food adulteration mafia.,0,0.2002
The Cannabis Diary,21-05-2022,Hindi,,,Sahil Kakkar,"Traumatized from his past killings, Arjun Singh looks for clues related to his nightmares. During his investigation, Arjun Singh discovers the real importance of Medical Marijuana for the mankind.",0,1.9634
TWENTYTИƎWT,25-02-2022,Hindi,Abhimanyu Singh,Flora Saini,,"Story of 2 brothers where everyone respects them out of fear, where even police hesitate to bother them. A land ruled by Amarpal Singh & Samarpal Singh. Vikram wants to run for the college election & being the son of Amarpal Singh everyone in college fears him, no other student dares to run for the election opposite him, but Shiva decides to choose a candidate who will be running against Vikram.",0,0.2766
Ferrous,08-02-2022,Hindi,Zakir Hussain,,,"A hitman, disguised as a cab driver, gets an assignment to dispose off a body. In between the task, he is robbed by a couple on the run. While the girl is in love, the boy has other plans.",0,0.2334
Match Of Life,05-08-2022,Hindi,Rajpal Yadav,Supriya Karnik,Mohammed Afsar,"Match of Life"" is based on a cricketer's life who looks like Virat Kohli and what circumstances he faces in day-to-day life being a normal person with a celebrity face.",0,0.23
Two Sisters And A Husband,12-06-2022,Hindi,Himanshu Kohli,,,"Tara and Amrita are sisters. One is married to hotel manager Rajat, while the other is expecting his child. Set in the beautiful Himalayan foothills, this is a compelling drama about a thorny domestic arrangement.",0,0.2521
Shadow Assassins,09-12-2022,Hindi,,Mishti Chakravarty,,A film by Nilaanjan Reeta Datta.,6,0.1886
Demons,07-05-2022,Hindi,,Semwal Swati,,"We are thrust into the decaying crumbling marriage of Megha and Vinay. A relationship that is now running only on toxicity and vitriol for each other. Accusations fly, perceptions have been distorted and what is left is an unreliable narration of events. The only thing certain is that there is no redemption when they try to address this by inviting guests…",6,0.2817
Tere Liye,15-07-2022,Hindi,Kumud Pant,,,"Prem, Raj, Priya, and Deepak were inseparable friends, bound by years of laughter and memories. However, beneath their friendship, unspoken feelings lingered. Raj was deeply in love with Priya and hoped to confess his feelings, believing she felt the same. One evening, Raj finally gathered the courage to tell Priya how he felt. She listened quietly, her eyes full of emotion, and then gently said, ""Raj, I care for you deeply, but my heart belongs to someone else."" Raj was heartbroken but asked, ""Who is it?"" Priya hesitated before admitting, ""It's Deepak."" Deepak, who had no idea of Priya's feelings, was stunned when Raj revealed the truth to him. Prem, ever the peacemaker, stepped in to remind them that love was never meant to break bonds but to strengthen them. In the end, Tere Liye became a story not just about romantic love but about the love that keeps friendships alive through honesty, understanding, and acceptance.",8.7,0.4994
Sanaa,16-11-2022,Hindi,Sohum Shah,Radhikka Madan,,It follows an ambitious girl who is raging against an internal battle that is rooted in unhealed trauma.,0,0.2793
Kachha Baniyan Gang: The Real Story Behind Delhi Crime Season 2,13-09-2022,Hindi,,Shefali Shah,,A look behind the horrifying true story of Delhi Crime Season 2.,0,0.1418
Holy Cow,26-08-2022,Hindi,Sanjay Mishra,Sadiya Siddiqui,Rev Shergill,"The story of how Salim's cow, Ruksar, goes missing and he starts searching for it at night.",4,0.1947
Chitrakut,20-05-2022,Hindi,Kiran Srinivas,Auritra Ghosh,Somesh Saha,"Chitrakut revolves around the lives of five people, their journey of change and metamorphosis as they search for love and companionship. When Debu met Alisha the beginning of a great love story blossomed in his head, unknown to him she was in a desperate attempt to get over her past love.",0,0.2395
Verses of War,26-01-2022,Hindi,Vivek Oberoi,,,An ongoing mission takes a tough turn as decorated Indian Army Major Sunil Bhatia is ambushed by Pakistani Forces. Things unfold in an unexpected fashion as his interrogation proceeds.,0,0.2156
Fire in the Mountains,20-05-2022,Hindi,,Sonal Jha,Arnaud van Vliet,"A mother toils to save money to build a road in a Himalayan village to take her wheelchair-bound son for physiotherapy, but her husband, who believes that an expensive religious ritual is the remedy, steals her savings.",8,0.2066
Kinaara,05-08-2022,Hindi,,,John Wiater,"A series of conversation between two strangers from different class, age and gender who met under unlikely circumstances and reminiscence about their past.",0,0.4027
Saroj Ka Rishta,16-09-2022,Hindi,Kumud Mishra,Sanah Kapoor,Sanjeev Chaturvedi,A Carefree and Confident Girl (Sanah Kapur) of her area who finds Love in Vikram(Randeep Rai).,0,0.3095
BirdBox,16-06-2022,Hindi,,,,Using recycled Pandemic Parcel cardboard boxes as the primary material to make the models to depict traditional stop-motion animation equipment and methods.,4,0.197
Before You Die,18-02-2022,Hindi,Mukesh Rishi,Zarina Wahab,Bob SN,Upcoming Hindi movie,0,0.1639
Opium,29-10-2022,Hindi,Vinay Pathak,Geetika Vidya,,"""Religion is opium,"" said Marx; this film, five short stories in genres from comedy to social issues and dystopian sci-fi, attempts to examine the religious situation in India from multiple perspectives.",0,0.1878
Shadyantra,18-12-2022,Hindi,Kunaal Roy Kapur,Hina Khan,,"Natasha, the heir to a construction company, leads a contented life free of corporate intrigue. Soon after, a shocking murder takes place in her home, completely upending her life.",10,1.545
Dear Dia,10-06-2022,Hindi,Pruthvi Ambaar,,,"The movie Dear Dia is a Hindi remake of the super-hit Kannada film ""Dia"". The movie revolves around a love story between Mihika Kushwaha, Pruthvi Ambaar, and Ujjwal Sharma who are playing the lead actors. The film is directed by KS Ashoka, produced by Kamlesh Singh Kushwaha and will be released under the Netrix Entertainment Pvt Ltd banner. This musical youthful love story is driven through the music of Jubin Nautiyal, Shankar Mahadevan, Palak Muchhal and Jyotica Tangri.",0,0.124
Matto Ki Saikil,16-09-2022,Hindi,Prakash Jha,,,'Matto Ki Saikal' revolves around the story of a family's struggle to buy a new bicycle and how their lives depend on it.,6,0.1785
Honest Gay Dating In India,18-01-2022,Hindi,,,,"Rajat and Deep are meeting in real life after meeting on a dating app. But in the world, what would happen if they went off on a date with no filter? What would and honest gay date look like?  A Satire on modern Indian gay dating.",0,0.2422
Dhuin,24-02-2022,Hindi,,,Tajdar Junaid,"Pankaj is a small-town theatre actor with dreams of making it big in Mumbai. But faced with obligations to his family, which is under a deep financial strain post the lockdown, he is forced to weigh his dreams and make a choice.",10,0.2258
Atithi Bhooto Bhava,23-09-2022,Hindi,Jackie Shroff,Sharmin Segal,Prasad Sasthe,Srikant's life turns upside down when he bumps into a middle-aged ghost who claims to be his grandson from his previous birth. Things take an even more comical turn when the ghost seeks Srikant's help to meet his long-lost love.,9,0.2295
Chakki,07-10-2022,Hindi,,Alka Amin,Rahul Ram,"An extremely inflated electricity bill leads a small town flour mill owner to the darkest corners of the government office infested with corruption, inefficient officials and apathy of the worst kind.",0,0.1732
Titu Ambani,07-07-2022,Hindi,Tushar Pandey,Deepika Singh Goyal,,"Titu's aspirations and dreams are far from his actions, he dreams with open eyes, and finds the shortest way to achieve his dreams. Despite despite his debt-ridden life, if you ask him, he is no less a dreamer than Ambani. Mosmi is the girl of today, living life on her own terms. She cannot compromise with her principles. Mosmi feels that Titu and she are made for each other but troubles arise when Titu's decisions endanger their love affair. This is a slice of life film, this simple love story of middle-class family conveys the big message of life in a very entertaining way.",6,0.172
